MID,IOS_score,IOS_group,word_vec_avg_self,word_vec_avg_target,_merge,euclidean_distance,manhattan_distance,cosine_similarity
40.0,2.0,LowIOS,"[ 0.0698555   0.05651625  0.07395647  0.05879595  0.03277878  0.14267348
 -0.08590574  0.01624081 -0.06898871 -0.06477284  0.08895143 -0.09624479
 -0.03966859  0.06593806 -0.0019007  -0.0250951  -0.05001992 -0.19665028
 -0.07710267 -0.02235037  0.08131362  0.10561173  0.01558854 -0.06337288
  0.10487225  0.04657925  0.15081099  0.00647026  0.0947943  -0.00210486
  0.07760555 -0.01649269  0.00648721  0.05042925 -0.01536343  0.19441329
  0.02281062  0.07391575 -0.00961657 -0.07389508 -0.01961905 -0.01726612
  0.08030354  0.04222422  0.06390216 -0.05166375  0.10522968  0.11336272
  0.0159435   0.05252156]","[ 0.23142014  0.08041371  0.2786661   0.00783104  0.00376453  0.09232187
  0.10004222  0.12892404 -0.0078998  -0.17242557  0.09635196  0.07056015
 -0.0140437   0.10504926 -0.15824455  0.03576171 -0.0764923  -0.20230603
 -0.05921732 -0.0348442  -0.07215288  0.01334908 -0.17890646 -0.06505283
  0.18054332 -0.10708965  0.00855405 -0.07471449  0.06139807  0.17283213
  0.29327902 -0.14309655  0.0200454  -0.00068594  0.07595099  0.15764786
 -0.04823859 -0.0424426   0.16449277 -0.00573068 -0.10997212 -0.01253184
  0.06650323 -0.02356268  0.01132394 -0.17133623  0.03847604  0.07707582
  0.01701886  0.04944563]",both,0.7200724360306785,4.0283728102222085,0.492
41.0,1.0,LowIOS,"[ 0.20138033  0.10191981  0.03954516  0.05399205  0.0418904   0.13242738
 -0.13249044 -0.08734073 -0.06505656 -0.01155921  0.0518491  -0.08343399
 -0.12652738  0.22322197 -0.13612922 -0.11303866  0.26162532 -0.13656831
 -0.16655187  0.1798733   0.08835191  0.02735776 -0.03107174  0.02973701
  0.22654963 -0.08016299  0.1915784   0.1494553   0.10336325  0.03403061
  0.21052843  0.09242994  0.04879956  0.21520889 -0.08445213  0.11741679
 -0.08017313  0.08372908 -0.04296125 -0.13006179 -0.02570545  0.12533315
  0.02827404  0.22679375  0.18668978 -0.0284199  -0.02935613  0.07756352
 -0.17446236 -0.12839082]","[ 0.2041369   0.13034555  0.08014693  0.01979082  0.03608358  0.20806849
 -0.01986467 -0.03326022 -0.03517916 -0.07607979  0.08745376 -0.11389036
 -0.1450981   0.16002497 -0.2031036  -0.11956795  0.1920038  -0.04331407
 -0.19803034  0.18362336  0.10559548  0.0392521  -0.01334378  0.06518734
  0.2452908  -0.10979191  0.16944115  0.05132705  0.10318095  0.05822557
  0.13140322 -0.00888856  0.04389057  0.16556418 -0.02467383  0.11350784
 -0.05056239  0.08452749  0.01924345 -0.13860686 -0.03881213  0.17960088
  0.02369429  0.2042954   0.11935324  0.01466132 -0.02144455  0.03573242
 -0.07339715 -0.03921448]",both,0.35643360252267625,1.9880013838410378,0.919
44.0,5.0,HighIOS,"[ 0.10170134  0.0123318   0.04507865 -0.01750213  0.07372908  0.07105814
 -0.12161807 -0.00240041 -0.05445619 -0.04315181  0.03402521 -0.09186654
 -0.06915265 -0.03399628  0.02577199  0.10878074 -0.10183253 -0.06712899
 -0.10023254  0.07882814  0.12690659  0.08610743 -0.14958444 -0.01146711
  0.036924    0.02829945  0.03227372 -0.14980252 -0.06032954  0.01952078
  0.04447814 -0.0022703  -0.02291176  0.015178   -0.00734863  0.02548002
  0.07418868  0.14826706  0.13203517 -0.10902963 -0.0815758   0.11354718
  0.1462368   0.08111443  0.06405603 -0.00974     0.08916623  0.11724587
  0.00633184  0.06698772]","[ 1.9713405e-01  2.6234258e-02  2.2398381e-02  6.4945221e-02
  5.4352507e-02  3.4149088e-02  1.7803837e-02 -8.0396995e-02
 -3.1731583e-02 -1.8214995e-01  1.7563520e-01  2.2069344e-02
  3.5336606e-02  7.7864274e-02 -4.1390162e-02  6.3598476e-02
 -2.9102970e-02 -1.3066122e-01 -1.5574962e-01  1.5253387e-04
  1.5603179e-01  9.7827137e-02 -3.9262868e-02 -3.0469380e-02
  1.5471284e-01 -1.2072586e-03  7.5560495e-02  1.1740683e-02
  3.0216221e-02  3.4538701e-02  6.1692018e-02  1.1374891e-02
 -1.2070917e-01  5.0793257e-02  1.8411085e-02  1.2413339e-01
 -1.4690030e-02  1.0067381e-02 -1.0083795e-02  4.5821439e-02
  1.2300173e-02  7.0959896e-02  1.5485396e-02  9.2299357e-02
  1.4752207e-02  1.5648386e-02  3.4915294e-02  1.0803298e-01
  4.6783090e-03 -6.0080618e-02]",both,0.5941110055500566,3.490452952682972,0.44
47.0,1.0,LowIOS,"[ 0.04157409 -0.02325229  0.085744    0.03873801 -0.04099235  0.05912931
 -0.10957911  0.05853334 -0.08578765 -0.1353277   0.09364633 -0.05286305
 -0.0384424  -0.00440579 -0.03352317  0.0755272  -0.02650653 -0.02466915
 -0.03948231  0.05989227  0.12166119  0.08607723 -0.06756981  0.02580063
  0.01015338  0.01743247  0.06525719  0.0035194   0.10731211  0.07103314
  0.07283621  0.00125576  0.0029293   0.00624608 -0.07019038  0.07341224
  0.01138114  0.12271232  0.11906142 -0.10347948  0.01887274  0.12000058
  0.04410565  0.05938096  0.11360766 -0.05240618 -0.00489484  0.12731275
  0.04488177  0.00048822]","[ 0.08057948 -0.03574692  0.08815082 -0.00925583  0.04811702  0.04462658
 -0.0312961   0.16077319 -0.08951163 -0.11167908  0.06673834 -0.07015587
 -0.00630119  0.09116398 -0.10470916  0.0842033   0.00923678 -0.04749438
 -0.11321773  0.04243547  0.11777871  0.09611203  0.0126831   0.07038141
 -0.01217761 -0.06764759  0.06845347 -0.03057134  0.09972163  0.07054783
  0.07195321 -0.01570681 -0.04345223  0.00179026 -0.01440027  0.07045851
  0.00278267  0.17560896  0.14158495 -0.08646892 -0.02411676  0.13365433
  0.04118379  0.13826898  0.09232274 -0.02911463 -0.05370576  0.1868788
  0.03230029 -0.00973802]",both,0.3088377814544155,1.6491379202343524,0.845
55.0,4.0,NA,"[ 0.11384944 -0.10987721  0.18767254 -0.09452529 -0.03194203  0.16222024
 -0.01970155  0.17744799 -0.13434677 -0.10990059  0.10020675 -0.09777015
  0.05024223  0.07028721 -0.07943366  0.06337648  0.04809755 -0.17172095
 -0.04390899 -0.00429704  0.16946776  0.07436961  0.10758098  0.10885236
  0.11417502 -0.09714697  0.18268798 -0.00702098  0.14186864  0.1447824
  0.1650291  -0.00127418 -0.08675717 -0.0522454  -0.03979719  0.10266602
 -0.03901236  0.15375325  0.08870532 -0.14092433  0.03565683  0.15662721
  0.06168275  0.10279063  0.03602926 -0.08617704  0.05247181  0.29130882
  0.16753711 -0.11949094]","[ 0.17659424  0.03262736  0.158382    0.10851067  0.05455698  0.12400247
  0.0372065  -0.02230613 -0.04002856 -0.18444127  0.15722372 -0.02851484
  0.02328163  0.16396764 -0.12721089 -0.01692398 -0.07588254 -0.0516233
 -0.14242986 -0.04351412 -0.04138671  0.03896773  0.08220061  0.04327893
  0.07473812 -0.12470853 -0.01934855  0.06006037  0.16999748  0.08158091
 -0.01119904 -0.10231593 -0.15437825 -0.06660185  0.06908609  0.07072936
  0.11281923 -0.08908993  0.08279463 -0.00515491 -0.0106014   0.12151279
  0.00476878  0.08721827  0.06817421  0.0217258  -0.03517151  0.11010683
 -0.02164729 -0.06679313]",both,0.7491897280884999,4.3503337521106005,0.496
64.0,3.0,LowIOS,"[ 0.11538067 -0.01810708  0.1010785  -0.02266219  0.01320342  0.05393195
 -0.02644994  0.08580905 -0.02261335 -0.09468949  0.11618719 -0.08373822
 -0.04374685  0.08284404  0.04823663  0.11798961 -0.04305033 -0.07901258
 -0.05902838  0.06588141  0.06858586  0.14742607 -0.00907968  0.04904195
  0.0321536  -0.05985388  0.02601446 -0.09308518  0.03477557  0.06237479
  0.02640931 -0.04253087  0.02364507  0.04670079  0.01220237  0.03317495
  0.10143024  0.1517487   0.0988571  -0.06651017 -0.04406816  0.12679286
 -0.03371987  0.10403398  0.08664253 -0.0394528   0.05808902  0.04861151
  0.08601519  0.04530798]","[ 0.10690381  0.00097965  0.08600353 -0.00403354  0.03369162  0.06229332
 -0.04183504  0.07450766 -0.11006413 -0.11197192  0.10504848 -0.13697061
 -0.03004571  0.06000836  0.03866309  0.08753713 -0.06509425 -0.0919858
 -0.03617417  0.07188705  0.0832768   0.16108762 -0.00859746  0.06439418
  0.02250958 -0.04342655  0.04137702  0.00402471  0.04260328  0.0512103
  0.09979236 -0.02283255 -0.02146669 -0.01284014 -0.01335923  0.00431325
  0.04842046  0.13635826  0.13108887 -0.14697124 -0.00865854  0.12332103
  0.09324333  0.127793    0.04692353 -0.04681736  0.0427145   0.15524773
  0.06239262  0.05391679]",both,0.28597914650524725,1.4522501109167933,0.86
66.0,5.0,HighIOS,"[ 0.11372365  0.03398515  0.0981207   0.0075531   0.07767676  0.06673926
 -0.00276871  0.05832284 -0.08637212 -0.1410516   0.10676406 -0.07679394
 -0.02526029  0.08471224 -0.05098914  0.07178186 -0.0181898  -0.08955175
 -0.07977992  0.02295879  0.12099573  0.12926891  0.04501566  0.09169447
  0.04124898 -0.04095889  0.0867424  -0.03339769  0.08396231  0.08010621
  0.02340673 -0.0297471  -0.038368   -0.00069677 -0.01373618 -0.00391161
  0.02194271  0.09192333  0.08402023 -0.0948656  -0.00022213  0.13676982
  0.03087301  0.1162883   0.04437324 -0.07879814  0.04083467  0.11900685
  0.01050857 -0.03191665]","[ 0.1364198   0.01420681  0.08766755  0.00780418 -0.01131266  0.05090149
 -0.09803683  0.01604573 -0.06054862 -0.0754078   0.06599264 -0.08616903
 -0.01707224 -0.01608996  0.03521665  0.05876664 -0.01403907 -0.08170625
 -0.08633292  0.03219904  0.09901301  0.13132346 -0.05779758  0.03833747
  0.04978033  0.04407769  0.0317692  -0.05995893  0.03140063  0.06320377
  0.03298118  0.00132715 -0.01385312  0.01844042 -0.00801135  0.01789517
  0.08392368  0.12209     0.09056343 -0.08472782  0.03419668  0.12670611
  0.03360459  0.05679167  0.11698202 -0.05003642  0.0428198   0.12339985
  0.08526321  0.06556762]",both,0.32599601960316993,1.7052989969961345,0.789
78.0,2.0,LowIOS,"[ 0.11754391 -0.04853083  0.14502366  0.01886304  0.02867298  0.09902328
 -0.03629788 -0.02543237 -0.01126323 -0.13361913  0.12846291 -0.0959497
 -0.06521248  0.10333148 -0.08531758  0.03756798  0.0569318  -0.06224843
 -0.12495001  0.03617071  0.09186675  0.08970665  0.08360974  0.04386638
  0.06828354  0.00657499  0.05553265  0.00446857  0.08356568  0.05394098
  0.13205402 -0.05373866  0.01532528  0.01419659 -0.01839572  0.10135091
  0.04715496  0.07293127  0.06869027 -0.11554202  0.00531898  0.11240865
  0.0826323   0.081978    0.01945432 -0.01108443  0.01209623  0.07757437
  0.01924089 -0.05493038]","[ 0.06777589  0.05612129  0.03256496  0.03123023 -0.00377471  0.10600504
 -0.02687843  0.05402341 -0.07636382 -0.05755808  0.07665087 -0.04582975
 -0.00802579  0.0912834  -0.04652242  0.05737795  0.07161175 -0.13094446
 -0.09459148  0.06928252  0.11012927  0.09741513 -0.03227646  0.03728478
  0.04876774 -0.09775774  0.0476844   0.02233369  0.03035267  0.04229752
  0.0941503   0.01699842 -0.03166545  0.05750803 -0.03499254  0.0893215
  0.00013527  0.0378114   0.08697935 -0.06025659  0.04453282  0.03797333
  0.01464945  0.09342567  0.0826956  -0.00686573  0.02528823  0.09573904
  0.02451044 -0.01248215]",both,0.3544850438887083,2.0110851638019085,0.747
79.0,2.0,LowIOS,"[-0.01172051 -0.01871229 -0.00233105 -0.04306581 -0.13085699  0.1049346
 -0.05112539  0.00618668  0.07143196 -0.06790976  0.08092849 -0.0086353
 -0.07230818 -0.01235304 -0.06828445  0.17317651  0.00848086 -0.00845418
 -0.02199018  0.1531623   0.10913002  0.00308282 -0.07591951  0.14159423
 -0.08045284  0.08065937  0.03239915  0.05676389  0.08123612  0.12218705
  0.05699912  0.11282006  0.06816211  0.03545172 -0.14665388  0.12332875
 -0.09032992  0.06993689  0.08291405 -0.25922048  0.00359313  0.14371806
 -0.0384578  -0.00278401 -0.02236384 -0.11062331 -0.00236188  0.06625406
  0.09488045 -0.12227007]","[ 0.06946155 -0.12945348  0.12983069 -0.06960263 -0.09375419  0.11777487
 -0.06399345 -0.02804965 -0.03633266 -0.0452526   0.0961227  -0.10578088
 -0.03094805  0.02282265 -0.05609802  0.1340545   0.03133022 -0.04975141
 -0.08482407  0.10055002  0.19478756  0.07317666  0.01513213  0.09281978
  0.01986145 -0.00294505  0.05297871  0.04978617  0.14131846  0.07787011
  0.1739638  -0.00403659  0.07945981 -0.01982206 -0.107472    0.11250251
 -0.04180339  0.10615084  0.1233981  -0.24223246  0.06243245  0.17826685
 -0.02336106  0.02588614  0.02549587 -0.13617234 -0.06393723  0.14875393
  0.19596958 -0.11988831]",both,0.43419436797152655,2.5600439216941595,0.796
82.0,4.0,NA,"[ 0.0996874   0.00509946  0.09563935  0.00669416 -0.00953565  0.06411641
 -0.02945989  0.04151829 -0.06374932 -0.10514475  0.11230517 -0.08084959
 -0.03268261  0.06910908  0.02874916  0.10273487 -0.02082504 -0.14681788
 -0.05416588  0.04560428  0.10543276  0.11140501 -0.01063872  0.04992634
  0.09410573 -0.037344    0.11347723  0.00222983  0.06712668  0.06199489
  0.13447939 -0.02425692 -0.01715437  0.03529505  0.00383412  0.07504676
  0.01755168  0.04365838  0.05348533 -0.10055614  0.03787958  0.04849189
  0.04527292  0.05037643  0.05068476 -0.04333436  0.05300928  0.13753624
  0.00760326  0.01170346]","[ 0.08614643 -0.0339512   0.10405695  0.02254239  0.03005296  0.07037447
 -0.04922526  0.03078779 -0.08496462 -0.07589746  0.08461756 -0.10504457
 -0.04209122  0.01613076 -0.00048378  0.09793866 -0.09006895 -0.06482363
 -0.06155815  0.02981808  0.11572924  0.09971873 -0.07628962  0.01589585
  0.04781253  0.01191919  0.05158176 -0.03253002  0.06673752  0.05685002
  0.13086727 -0.01886927 -0.03589936 -0.01598135 -0.04620831  0.05267238
  0.03696408  0.10976562  0.08049431 -0.1245499   0.04285007  0.0836108
  0.09211263  0.07365438  0.03026295 -0.06161684  0.01779095  0.15228735
 -0.01529941 -0.03964047]",both,0.24327888938364817,1.4068755879998207,0.877
85.0,7.0,HighIOS,"[ 0.04043556 -0.03815331  0.08429743 -0.01124409 -0.0343622   0.05962558
 -0.00670617  0.04015223 -0.08439381 -0.11190842  0.14237998 -0.06744248
 -0.00911288  0.07500668 -0.04691591  0.14528963  0.01611449 -0.07610063
 -0.08698713  0.07436798  0.18894169  0.09120762  0.04340676  0.06625299
  0.023621   -0.11081173  0.1284669  -0.03781871  0.08337848  0.08658868
  0.12701514 -0.01279782 -0.03537535  0.02897163 -0.05820058  0.14236036
 -0.01905223  0.13349453  0.16369459 -0.12569351  0.06480715  0.07896315
  0.05772096  0.14012791  0.02756242 -0.06166866  0.0521613   0.14735223
  0.09178     0.00125775]","[ 0.08368772  0.03692935  0.06846704 -0.00081006 -0.00952215  0.04189802
 -0.0311434  -0.00961341 -0.02127622 -0.06095792  0.12173854 -0.06553955
 -0.02744252  0.09353531 -0.05125542  0.08440758  0.06422839 -0.07410733
 -0.03956407  0.04230095  0.08193211  0.09037855  0.06646648  0.07715127
 -0.00489543 -0.04245358  0.08262096  0.02268944  0.04921884  0.06603629
  0.01392529 -0.01758161 -0.00556762 -0.00063367  0.02109104  0.03262375
  0.02289799  0.13267381  0.02350515 -0.08667435  0.03885145  0.11194775
 -0.0258371   0.0775417   0.12102707 -0.00193929  0.04929693  0.10253288
  0.03944806 -0.05292716]",both,0.3772556074746248,2.130170278251171,0.794
89.0,1.0,LowIOS,"[ 0.1856002  -0.0006158   0.09487482  0.05476061  0.018586    0.08897552
 -0.02449765  0.06455115 -0.00693072 -0.05538823  0.10264648 -0.04933073
  0.01222676  0.05852904  0.05523468  0.09052512 -0.05886866 -0.15979998
 -0.01357299  0.04875161  0.05043489  0.07058404 -0.02770849 -0.00632906
  0.0917348  -0.04652298  0.02155486 -0.05234254  0.00750542  0.0621426
  0.06783609 -0.03627345 -0.03826742  0.04482752  0.03645781  0.02386905
  0.05974247  0.09742723  0.07985704 -0.03357764 -0.01882439  0.10371661
 -0.01460272  0.03238637  0.10542634 -0.10144766  0.06501501  0.07857653
  0.02490244  0.01928577]","[ 0.13197377  0.01104394  0.1971592  -0.00667351  0.0117764   0.07284933
 -0.04576563  0.08553652 -0.0106552  -0.08994259  0.12778328 -0.05914585
 -0.02629735  0.06734518 -0.05849342  0.11924545 -0.0174113  -0.136585
 -0.01977713  0.03984455  0.03872178  0.07254852 -0.03684684 -0.01231246
  0.04374627 -0.0335835   0.01091502 -0.11496378  0.06544711  0.08226337
  0.13488433 -0.02630685  0.05511142 -0.0623491   0.00312768  0.1378509
  0.0927089   0.06655416  0.13705678 -0.06693394 -0.0031579   0.10762219
  0.03419027  0.04119001  0.02521878 -0.04516922  0.02989301  0.08061615
  0.10211222  0.04064073]",both,0.3375052575114378,1.8067066087387502,0.789
91.0,3.0,LowIOS,"[ 0.00706608 -0.0184527   0.10571478  0.01704345  0.09419444  0.04656182
 -0.08416454  0.04286063  0.01798426  0.08111861  0.11359245 -0.11621034
 -0.09351808 -0.02995372  0.02346238  0.14356035 -0.08862256 -0.0706494
  0.11745239  0.09508373  0.16820602  0.08024044 -0.02185913 -0.01226263
 -0.05547903  0.05313533  0.08111054 -0.18182662 -0.09934431 -0.01099244
 -0.00026998 -0.10653356 -0.04656442  0.01753061 -0.0166456  -0.08451378
  0.13365376  0.06065432  0.01788295  0.00657061  0.06913096  0.13708527
 -0.01629516 -0.0803665   0.1721491  -0.16069037  0.20795888  0.02950205
  0.01565279  0.12706928]","[ 0.10623545  0.02329627  0.11706515  0.01735932  0.05685858  0.05316242
 -0.06876118  0.01014836 -0.05099064 -0.10617351  0.11468327 -0.06871746
 -0.06804831  0.11816244 -0.04178295  0.07982828 -0.04505295 -0.09755702
 -0.03448614  0.08237938  0.00719916  0.12838756  0.09386119  0.0631104
 -0.00328105 -0.0312706   0.06798866  0.06411362  0.09707005  0.07409076
  0.07047509 -0.05793731  0.00692043 -0.07158738  0.03138233 -0.02000491
  0.04801937  0.07359196  0.09291521 -0.15267716  0.00222584  0.14912066
 -0.0002546   0.08340832  0.03357406 -0.0216458   0.03092027  0.17165102
  0.03844515  0.00684849]",both,0.6905390381351527,3.8704909943044186,0.322
95.0,4.0,NA,"[ 0.05761319 -0.11257559  0.14652807 -0.07975738 -0.06376939  0.09085757
 -0.052748    0.107113   -0.10550402 -0.05810876  0.1481467  -0.11755651
 -0.03289858  0.00676192 -0.03418994  0.12072206  0.01013401 -0.03784234
 -0.05614465  0.07499383  0.18342026  0.15038678  0.17047226  0.14191148
 -0.07600845  0.02817998  0.21288979 -0.01438698  0.14727761  0.07859706
  0.1549819  -0.01711798 -0.0079751  -0.02475359 -0.10057493  0.12197628
 -0.01187329  0.10550873  0.14980392 -0.24618003  0.02674875  0.17591445
  0.06698787  0.08641221  0.03372473 -0.08168397  0.02470954  0.24514611
  0.16353767 -0.07340519]","[ 0.1388744  -0.00120205  0.07554003 -0.02621046  0.00289179 -0.00436127
 -0.09584234 -0.05149155 -0.04865451 -0.03409658  0.18174171 -0.14589329
  0.04235468 -0.05752631  0.10111102  0.04276944 -0.10433138 -0.17388368
  0.0085516  -0.00501227  0.07321304  0.1259959  -0.00131823  0.015855
  0.04042736  0.01864529  0.09510472 -0.09292715 -0.07914221  0.02815188
  0.09897143 -0.0070411   0.00053973  0.06341343  0.08568782  0.03324217
  0.10567405  0.17225172  0.11025698 -0.02513346 -0.01876124  0.12626359
  0.0583713   0.09538724  0.176539   -0.03991268  0.01448841  0.12556003
  0.11720946  0.15212667]",both,0.7153974164705685,4.184807230718434,0.509
97.0,1.0,LowIOS,"[-0.0037496   0.07033763  0.18748061  0.07621954  0.08073901  0.15018281
 -0.13670143 -0.04656013 -0.12439455 -0.08546589  0.09896415  0.01396136
 -0.07064845  0.00985548 -0.02437301 -0.00930617  0.04174758 -0.00397372
 -0.06451423  0.10334941  0.08214914  0.24672747  0.08622157 -0.10376433
  0.10894758  0.01016678 -0.0064383   0.00610439  0.15526445 -0.00998435
  0.05325132  0.0533944   0.08916748  0.03510851 -0.01650343  0.14610532
 -0.059877    0.1383955   0.20592904 -0.03135519 -0.00290564  0.04720575
 -0.09001869  0.07756926  0.02461208 -0.02838314 -0.01909237  0.07458993
  0.05154532 -0.06919491]","[ 0.09412805 -0.01356617  0.07699829 -0.00391887 -0.04472617  0.11480493
 -0.04450638  0.02388246 -0.05621424 -0.17210847  0.12007616 -0.07208433
 -0.00174368  0.04478731 -0.01816676  0.06620436 -0.0017485  -0.13307482
 -0.06504955  0.07494354  0.03671951  0.11623108  0.0118436   0.07927445
  0.10363232 -0.02801494  0.06992584  0.061696    0.16161232  0.07250523
  0.07318116 -0.02095208 -0.07032948 -0.01284726 -0.01577558  0.09173504
  0.00502804  0.0518498   0.06645383 -0.12835573 -0.00678051  0.12642229
  0.04133599  0.0519429  -0.04313481 -0.03981043  0.03014127  0.14679255
  0.03916289 -0.06211321]",both,0.5532739053242837,3.2474888721480966,0.567
98.0,6.0,HighIOS,"[ 0.09550895 -0.02402083  0.15798557 -0.02978445  0.02338506  0.08911169
 -0.01643558  0.07190577 -0.03365235 -0.13002779  0.10656749 -0.08558068
 -0.07427297  0.03339666 -0.03192887  0.08980308 -0.03149828 -0.05940415
 -0.05732748  0.04281134  0.07359438  0.11278205 -0.03039826  0.03615333
  0.00917601 -0.04314692  0.04422151 -0.08838128  0.04479397  0.09791414
  0.07966255 -0.05724745 -0.01289346 -0.0324875   0.03858501  0.09046049
  0.03609556  0.13715327  0.12577443 -0.11983471  0.00584335  0.1122943
  0.05843442  0.07940811  0.03365195 -0.04205633  0.07058702  0.09072041
  0.0635052   0.01313854]","[ 0.0853872  -0.03013963  0.08674459 -0.01433513  0.02094932  0.03655438
 -0.03446521  0.07083874 -0.08113347 -0.05866376  0.13566908 -0.06955262
 -0.02355077  0.03697609  0.04248368  0.09431186  0.00554984 -0.10664332
 -0.07076287  0.05600266  0.1161276   0.11768525  0.06056139  0.02865114
  0.02287069 -0.04116349  0.05574219 -0.02800152  0.03917523  0.08478387
  0.04810392 -0.03721516 -0.03466947  0.03563936 -0.00646241  0.10182016
  0.03739141  0.10220759  0.11308266 -0.08047967  0.0596334   0.10925063
 -0.01070081  0.07639719  0.04249586 -0.01214422  0.06620358  0.10220692
  0.04016423 -0.05050907]",both,0.2616354715039819,1.3941417392343283,0.866
99.0,6.0,HighIOS,"[ 0.16595463 -0.05679174 -0.0017693   0.00118319 -0.08078647  0.01878147
  0.0986522   0.0592602  -0.14560339 -0.1454159   0.09361257 -0.16748482
  0.05286328  0.07819316  0.0941861  -0.03717984  0.02492699 -0.10139704
 -0.0988021  -0.0545026   0.17272934  0.14547116  0.08872531  0.20965269
  0.03308881 -0.11338532  0.12550427  0.09541774  0.04553211 -0.02197085
  0.16847073  0.02868462 -0.10335132  0.15711804 -0.07141274  0.11813644
  0.06352197  0.1876313   0.00086551 -0.17111772  0.08288873  0.1146316
  0.02837703  0.19810638 -0.04089373 -0.05115842  0.04020015  0.29179195
  0.14344586 -0.0611808 ]","[ 0.1194936  -0.13406618  0.236063    0.01854312 -0.0579703   0.06116469
  0.02260456 -0.02515875 -0.06983754 -0.19970834  0.18239723 -0.14231372
 -0.00104769  0.05686444 -0.08224119  0.09015441  0.03485532 -0.16114098
 -0.08875697  0.02640598  0.13054508  0.10689933 -0.0665645   0.02220298
  0.02113238 -0.02812303  0.14907192 -0.10532031  0.07018172  0.1441033
  0.1300946  -0.05166499 -0.13970011  0.01204779 -0.04981373  0.08209462
  0.01903078  0.20726089  0.10854552 -0.03686337  0.02239253  0.15451826
 -0.01604164  0.08768341  0.06370107  0.03481311  0.04725226  0.19896166
  0.09037597 -0.06385142]",both,0.6408580937484699,3.5892332140356302,0.656
109.0,6.0,HighIOS,"[-0.07390694  0.09435423  0.06951633 -0.02398816  0.12538408  0.14549467
 -0.02446976 -0.07355675 -0.19389717 -0.09130114  0.11129437  0.00829153
 -0.03786527 -0.08898751 -0.04983436  0.01638174 -0.1901047   0.04998484
 -0.03851081  0.18188342  0.06019024  0.16465496  0.07642326 -0.10935598
  0.01984354 -0.04729279  0.1469778  -0.08096913  0.04253489 -0.00778071
  0.10217725 -0.09464025 -0.02685403  0.06243113 -0.03237939  0.10911775
 -0.01188368  0.10515328  0.13194352 -0.14537033 -0.01839131  0.12133419
 -0.02898053  0.07585882  0.00899506 -0.03853502  0.09438252  0.04944692
 -0.0750574  -0.00705053]","[-0.08603068  0.06202027  0.05606407 -0.0079943   0.11056511  0.1272148
 -0.02061586 -0.05928838 -0.16918766 -0.11100268  0.11857396  0.01844243
 -0.03808425 -0.08044165 -0.04192042  0.049059   -0.15464194  0.02236444
 -0.06207177  0.17036268  0.05850449  0.14825007  0.05293305 -0.10063519
  0.03331308 -0.04304089  0.14604104 -0.0856523   0.0761848   0.00329032
  0.12107657 -0.08803564 -0.00392326  0.0726819  -0.04863431  0.15420163
  0.01151211  0.12412536  0.15605839 -0.11404996 -0.0016794   0.10541256
 -0.02525677  0.09426517 -0.00372418 -0.03217479  0.06899393  0.05611801
 -0.07541169 -0.00924699]",both,0.1320038691511731,0.77913219621405,0.979
112.0,6.0,HighIOS,"[ 0.06763051 -0.0123604   0.12002312 -0.01715679 -0.0407022   0.04536437
 -0.01212004  0.06160051 -0.05520731 -0.10807857  0.1201361  -0.03092148
 -0.03808948  0.0828737  -0.02401468  0.10881519 -0.02477024 -0.10095415
 -0.04706275  0.0813164   0.11024974  0.14714028 -0.01535022  0.02523923
 -0.01728599 -0.06592117  0.07865229 -0.05178945  0.12609027  0.10608937
  0.09381611 -0.06517577 -0.02250688 -0.00722571 -0.03246328  0.08788884
  0.03684531  0.15037411  0.10246518 -0.15353483  0.02481887  0.13501304
  0.05095284  0.05299981  0.02450616 -0.10440998  0.04007642  0.10580043
  0.04323097  0.0032596 ]","[ 8.08511749e-02 -2.81810500e-02  1.28550991e-01  1.22471312e-02
 -1.47899985e-02  7.42813423e-02  8.50554090e-03  8.02803859e-02
 -9.61411074e-02 -1.17944837e-01  1.59403533e-01 -8.30497742e-02
 -5.92183135e-02  9.13334414e-02 -7.97080435e-03  9.85756740e-02
 -4.62551415e-03 -1.12975791e-01 -7.14771971e-02  4.18408290e-02
  8.29404071e-02  1.72707617e-01  2.54978463e-02  3.27257290e-02
  9.89164263e-02 -6.85100108e-02  9.23320428e-02  6.57810969e-03
  1.27826601e-01  3.06492560e-02  1.37254313e-01  9.73780916e-05
 -6.47645677e-04  2.02783104e-02 -4.41517495e-02  1.32150695e-01
 -1.65027287e-02  1.10891908e-01  8.45168158e-02 -1.14386924e-01
  4.79862541e-02  1.20576434e-01  2.71926560e-02  9.21385661e-02
  3.59907821e-02 -8.95675644e-02  4.26488668e-02  1.01933688e-01
  3.51062566e-02 -3.27936709e-02]",both,0.24392966987157783,1.365856671705842,0.908
